AUTO_ID;MERK;BOUWJAAR;KILOMETER_STAND;VRAAGPRIJS;EXTERIEUR_KLEUR;BRANDSTOF;CARROSSERIEVORM;MODEL
46804666;VOLKSWAGEN;2019;19776;34900;WIT;DIESEL;STATIONWAGEN;PASSAT
46804702;MERCEDES-BENZ;2010;217711;9900;WIT;DIESEL;STATIONWAGEN;C-KLASSE
46805102;PEUGEOT;2014;130411;6999;GRIJS;DIESEL;STATIONWAGEN;308
46807614;OPEL;2007;196040;5499;BEIGE;DIESEL;SUV;ANTARA
46808986;FERRARI;1982;46138;38750;ROOD;BENZINE;COUPE;MONDIAL
46809666;CHRYSLER;2017;19000;59999;BRUIN;BENZINE;MPV;PACIFICA
46809668;CHRYSLER;2017;19000;59999;BRUIN;BENZINE;MPV;GRAND VOYAGER
46809669;CHRYSLER;2017;19000;59999;BRUIN;BENZINE;MPV;VOYAGER
46809670;LANCIA;2017;19000;59999;BRUIN;BENZINE;MPV;VOYAGER
46810598;CITROEN;2011;114388;5400;ZWART;BENZINE;HATCHBACK;C3
46810793;MERCEDES-BENZ;2016;82109;19300;WIT;DIESEL;BEDRIJFSWAGEN;SPRINTER
46811486;FORD;2018;35624;19525;ZWART;BENZINE;HATCHBACK;FOCUS
46812026;NISSAN;2021;6;29950;ZWART;DIESEL;BEDRIJFSWAGEN;NAVARA
46812550;FORD;2016;66555;11950;ZWART;BENZINE;HATCHBACK;FIESTA
46813250;MERCEDES-BENZ;2021;150;47411;BLAUW;BENZINE;SEDAN;C-KLASSE
46813257;MERCEDES-BENZ;2017;72500;19950;ZILVER;DIESEL;BEDRIJFSWAGEN;VITO
46815144;MERCEDES-BENZ;2021;5000;44950;WIT;BENZINE;STATIONWAGEN;CLA
46815184;MAZDA;2019;4512;38950;ROOD;BENZINE;SEDAN;6
46815471;OPEL;2021;10;29960;ZWART;BENZINE;HATCHBACK;ASTRA
46816783;PEUGEOT;2015;84220;12950;GRIJS;BENZINE;HATCHBACK;308
46817005;AUDI;2004;194794;19950;GRIJS;BENZINE;STATIONWAGEN;RS6
46818040;RENAULT;2008;194141;2950;BLAUW;BENZINE;HATCHBACK;TWINGO
46818449;TOYOTA;2004;173001;4990;GRIJS;BENZINE;HATCHBACK;COROLLA
46818525;AUDI;2016;120467;20745;ZWART;BENZINE;SEDAN;A3
46820006;MERCEDES-BENZ;1965;68030;19945;GRIJS;BENZINE;SEDAN;S-KLASSE
46821074;TOYOTA;2014;139856;14200;ZWART;BENZINE / ELEKTRICITEIT;HATCHBACK;PRIUS
46821804;FORD;2013;83500;12950;ZWART;BENZINE;MPV;C-MAX
46821941;OPEL;2018;32150;20950;BRUIN;BENZINE;STATIONWAGEN;ASTRA
46823560;KIA;2020;685;14950;ROOD;BENZINE;HATCHBACK;PICANTO
46823730;HONDA;2013;78264;9950;GRIJS;BENZINE;HATCHBACK;CIVIC
46823847;MERCEDES-BENZ;2008;330990;5250;DIVERS;DIESEL;BEDRIJFSWAGEN;VITO
46823854;SKODA;2015;97733;12750;GRIJS;BENZINE;HATCHBACK;RAPID
46823880;MERCEDES-BENZ;2009;308195;4450;WIT;DIESEL;BEDRIJFSWAGEN;VITO
46823962;OPEL;2011;91771;5350;BLAUW;BENZINE;HATCHBACK;CORSA
46828110;NISSAN;2010;106356;7950;WIT;BENZINE;MPV;CUBE
46829993;CHEVROLET;1966;43500;59500;BLAUW;BENZINE;CABRIOLET;CORVETTE
46831814;KIA;2019;23176;18950;ZWART;BENZINE;SUV;STONIC
46836118;MERCEDES-BENZ;2006;333858;4450;ZWART;DIESEL;STATIONWAGEN;C-KLASSE
46836378;OPEL;2015;68225;21850;GRIJS;DIESEL;PERSONENBUS;VIVARO
46836395;RENAULT;2012;187074;3650;WIT;DIESEL;BEDRIJFSWAGEN;KANGOO
46836974;TOYOTA;2019;18312;10950;GRIJS;BENZINE;HATCHBACK;AYGO
46837052;CITROEN;2016;20862;14450;ROOD;BENZINE;MPV;C4 PICASSO
46837296;OPEL;2012;49755;13950;WIT;BENZINE;HATCHBACK;ASTRA
46837326;AUDI;2016;112588;78800;ZWART;BENZINE;STATIONWAGEN;RS6
46837478;AUDI;2013;160522;18997;GRIJS;DIESEL;STATIONWAGEN;A4
46837484;AUDI;2013;43881;26499;ZWART;BENZINE;COUPE;A5
46837488;SEAT;2014;113179;5999;GEEL;BENZINE;HATCHBACK;MII
46837491;AUDI;2014;157491;19499;WIT;DIESEL;SEDAN;A3
46837495;VOLKSWAGEN;2013;57704;14222;BLAUW;BENZINE;STATIONWAGEN;GOLF
46837497;VOLKSWAGEN;2013;23637;13197;ZILVER;BENZINE;STATIONWAGEN;GOLF
46837503;AUDI;2013;153191;18999;GRIJS;DIESEL;STATIONWAGEN;A4
46837505;PEUGEOT;2013;91474;5999;GRIJS;BENZINE;HATCHBACK;107
46837513;AUDI;2013;135717;17497;ZWART;DIESEL;HATCHBACK;A3
46838979;OPEL;2009;242349;2999;ZWART;DIESEL;STATIONWAGEN;ASTRA
46838998;MITSUBISHI;2019;15;28500;GRIJS;BENZINE;SUV;ECLIPSE CROSS
46840305;PEUGEOT;2011;219967;7495;GRIJS;DIESEL;STATIONWAGEN;508
46840762;HYUNDAI;2003;148761;1950;BLAUW;BENZINE;HATCHBACK;GETZ
46840995;DAIHATSU;2000;202097;999;GRIJS;BENZINE;HATCHBACK;CUORE
46841031;FORD;2018;43306;20935;BLAUW;BENZINE;SUV;KUGA
46841081;TOYOTA;2014;144203;6400;GRIJS;BENZINE;HATCHBACK;AYGO
46841475;VOLVO;2019;18638;55495;BLAUW;BENZINE;STATIONWAGEN;V60
46841975;TOYOTA;2015;70238;11840;ZWART;BENZINE / ELEKTRICITEIT;HATCHBACK;YARIS
46842123;TOYOTA;2012;107502;14950;GRIJS;BENZINE;STATIONWAGEN;AVENSIS
46842362;VOLKSWAGEN;2013;175849;7250;GRIJS;BENZINE;STATIONWAGEN;GOLF
46842561;VOLVO;2019;21654;23900;BLAUW;BENZINE;HATCHBACK;V40
46842585;TOYOTA;2003;163772;4240;GRIJS;BENZINE;HATCHBACK;COROLLA
46842649;LAND ROVER;2019;19637;49900;WIT;DIESEL;SUV;DISCOVERY SPORT
46843485;MERCEDES-BENZ;2016;112045;39650;GRIJS;BENZINE;SEDAN;C-KLASSE
46844617;JAGUAR;2016;45032;29995;ZWART;DIESEL;SUV;F-PACE
46844892;TOYOTA;2018;34861;19999;WIT;BENZINE / ELEKTRICITEIT;STATIONWAGEN;AURIS
46845543;MITSUBISHI;2015;103880;18945;ROOD;BENZINE / ELEKTRICITEIT;SUV;OUTLANDER
46847793;AUDI;2018;10836;33999;ROOD;BENZINE;CABRIOLET;A3
46848186;BMW;2013;180030;12890;BRUIN;DIESEL;STATIONWAGEN;3-SERIE
46848731;VOLKSWAGEN;2013;119672;13890;ZWART;DIESEL;HATCHBACK;GOLF
46849005;MICROCAR;2015;2638;8945;BLAUW;DIESEL;OVERIG;DUE
46849149;NISSAN;2010;119734;9950;GRIJS;BENZINE;SUV;QASHQAI
46849266;PORSCHE;2013;137709;79450;GRIJS;BENZINE;COUPE;911
46850269;VOLKSWAGEN;2013;130241;35995;BRUIN;DIESEL;CAMPER;MULTIVAN
46852405;TOYOTA;2016;102161;7400;GRIJS;BENZINE;HATCHBACK;AYGO
46852413;TOYOTA;2014;144029;6400;GRIJS;BENZINE;HATCHBACK;AYGO
46852930;IVECO;2017;71847;16700;WIT;DIESEL;BEDRIJFSWAGEN;DAILY
46853533;MAZDA;2017;17574;24250;GRIJS;BENZINE;HATCHBACK;3
46855156;VOLKSWAGEN;2012;149444;12950;ZWART;DIESEL;HATCHBACK;GOLF
46855290;MITSUBISHI;2019;20000;28950;ROOD;BENZINE;STATIONWAGEN;ASX
46855954;RENAULT;2017;129526;9900;WIT;BENZINE;HATCHBACK;CLIO
46856253;CITROEN;2012;94950;6950;GRIJS;BENZINE;HATCHBACK;C3
46856362;OPEL;2019;35159;12245;BLAUW;BENZINE;HATCHBACK;CORSA
46856440;NISSAN;2021;;0;WIT;ELEKTRICITEIT;HATCHBACK;LEAF
46856529;CITROEN;2018;28137;20900;BLAUW;BENZINE;MPV;C4 SPACETOURER
46856813;MAZDA;2018;60315;18250;GRIJS;BENZINE;HATCHBACK;2
46856910;BMW;2019;17275;54495;ZWART;BENZINE / ELEKTRICITEIT;SEDAN;5-SERIE
46857036;VOLKSWAGEN;2017;36680;21250;WIT;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
46857843;FORD;2006;356114;750;ZWART;DIESEL;STATIONWAGEN;FOCUS
46859164;VOLKSWAGEN;2008;97218;8950;ZWART;BENZINE;HATCHBACK;POLO
46859306;BMW;1990;99996;6950;BLAUW;BENZINE;SEDAN;5-SERIE
46860673;VOLVO;1998;327439;4950;ROOD;BENZINE;STATIONWAGEN;V70
46860704;MITSUBISHI;2019;21225;39475;ROOD;BENZINE / ELEKTRICITEIT;SUV;OUTLANDER
46860730;MITSUBISHI;2019;1;36975;WIT;BENZINE;SUV;OUTLANDER
46860836;PEUGEOT;2018;54023;14875;GRIJS;BENZINE;SUV;2008
46860859;MITSUBISHI;2019;12417;29875;WIT;BENZINE;SUV;ECLIPSE CROSS
46860878;PEUGEOT;2019;26217;22975;GRIJS;DIESEL;BEDRIJFSWAGEN;EXPERT
46862740;VOLKSWAGEN;2018;59780;32740;WIT;BENZINE;MPV;TOURAN
46862746;AUDI;2017;47680;47740;GRIJS;DIESEL;SUV;Q5
46862759;PORSCHE;2006;128721;47930;ZWART;BENZINE;COUPE;911
46863509;NISSAN;2019;19879;27985;WIT;ELEKTRICITEIT;HATCHBACK;LEAF
46864365;VOLKSWAGEN;2017;166212;24900;GRIJS;BENZINE;SEDAN;PASSAT
46865248;OPEL;2019;7605;22950;BLAUW;BENZINE;SUV;CROSSLAND
46865285;SKODA;2014;97578;16390;ZWART;BENZINE;STATIONWAGEN;OCTAVIA
46865620;SUZUKI;2019;8900;26940;ZWART;BENZINE;SUV;SX4 S-CROSS
46865727;CITROEN;2019;14200;11950;WIT;DIESEL;BEDRIJFSWAGEN;BERLINGO
46865977;CITROEN;2019;12300;11950;WIT;DIESEL;BEDRIJFSWAGEN;BERLINGO
46867389;FORD;2019;10;22850;ZILVER;DIESEL;BEDRIJFSWAGEN;TRANSIT CUSTOM
46867390;MERCEDES-BENZ;2018;50722;26850;ZWART;DIESEL;BEDRIJFSWAGEN;VITO
46867990;CITROEN;2011;91050;6400;ZWART;DIESEL;HATCHBACK;C3
46870421;VOLKSWAGEN;2019;16700;31950;GRIJS;BENZINE;SUV;T-ROC
46870477;IVECO;2008;188451;5300;WIT;DIESEL;BEDRIJFSWAGEN;DAILY
46870656;BMW;2016;78567;17950;ZWART;DIESEL;HATCHBACK;1-SERIE
46870683;DODGE;2009;140343;6950;GRIJS;BENZINE;SEDAN;AVENGER
46871019;VOLKSWAGEN;2020;11500;33950;WIT;DIESEL;BEDRIJFSWAGEN;CRAFTER
46874034;DAIHATSU;2007;153401;2945;BLAUW;BENZINE;HATCHBACK;SIRION
46874586;MERCEDES-BENZ;2019;512;33950;GRIJS;DIESEL;SEDAN;A-KLASSE
46874666;VOLVO;2007;138065;6750;GRIJS;BENZINE;HATCHBACK;C30
46875538;FORD;2008;281776;4500;GRIJS;BENZINE;MPV;GALAXY
46875676;ROVER;2005;157062;1999;GRIJS;BENZINE;SEDAN;45
46876319;HYUNDAI;2009;275050;2450;GRIJS;DIESEL;HATCHBACK;I20
46876847;AUDI;2016;16138;28900;BLAUW;BENZINE;SEDAN;A4
46876894;FORD;2018;60088;25945;ZWART;BENZINE;STATIONWAGEN;MONDEO
46877264;VOLVO;2017;81942;30450;BLAUW;BENZINE;SEDAN;S90
46877300;PEUGEOT;2011;117643;4450;GRIJS;BENZINE;HATCHBACK;206
46877402;FORD;2019;24112;22435;GRIJS;BENZINE;SUV;KUGA
46877511;FIAT;2014;121123;7500;WIT;BENZINE;HATCHBACK;500
46877586;BMW;2015;48218;19890;GRIJS;BENZINE / ELEKTRICITEIT;HATCHBACK;I3
46877595;FIAT;2018;12105;13900;GRIJS;BENZINE;HATCHBACK;500
46877598;HYUNDAI;2016;81177;16900;WIT;BENZINE / ELEKTRICITEIT;HATCHBACK;IONIQ
46878119;CITROEN;2020;2557;29950;GRIJS;BENZINE;SUV;C5 AIRCROSS
46878840;RENAULT;2000;143847;1945;GRIJS;BENZINE;CABRIOLET;MEGANE
46878983;VOLKSWAGEN;2015;126352;19890;ZWART;DIESEL;SEDAN;PASSAT
46879119;RENAULT;2011;227022;2950;GRIJS;DIESEL;HATCHBACK;CLIO
46879192;MERCEDES-BENZ;2010;168879;16850;ZILVER;DIESEL;BEDRIJFSWAGEN;VIANO
46879248;SUZUKI;2013;75007;12949;WIT;BENZINE;SUV;SX4 S-CROSS
46879252;OPEL;2005;175201;4450;GRIJS;BENZINE;HATCHBACK;ASTRA
46879605;RENAULT;2011;229871;6950;ZWART;DIESEL;MPV;ESPACE
46879678;FORD;2019;27865;22495;GRIJS;BENZINE;HATCHBACK;FIESTA
46879741;G.M.C.;2020;168;69950;ROOD;BENZINE;BEDRIJFSWAGEN;SIERRA
46880076;FORD;2017;69412;16935;WIT;BENZINE;MPV;GRAND C-MAX
46880421;PEUGEOT;2021;5;229;WIT;BENZINE;HATCHBACK;108
46880480;BMW;2019;19800;51850;GRIJS;BENZINE / ELEKTRICITEIT;SEDAN;5-SERIE
46880497;FORD;2019;24311;24995;ZILVER;DIESEL;BEDRIJFSWAGEN;TRANSIT CUSTOM
46882744;VOLVO;2009;262983;7600;BLAUW;BENZINE;STATIONWAGEN;V70
46882793;RENAULT;2004;262220;1595;GRIJS;BENZINE;MPV;SCENIC
46883027;CITROEN;2007;103069;3850;BLAUW;BENZINE;HATCHBACK;C4
46883506;AUDI;2009;196948;12999;ZWART;DIESEL;SUV;A4 ALLROAD
46884733;MICROCAR;2020;1;16290;BLAUW;DIESEL;HATCHBACK;M.GO
46884769;LIGIER;2021;1;15685;GRIJS;DIESEL;HATCHBACK;JS50
46885207;PEUGEOT;2015;123801;6945;WIT;BENZINE;HATCHBACK;208
46885216;OPEL;2019;14;22700;WIT;BENZINE;HATCHBACK;ASTRA
46885240;OPEL;2012;196493;5999;GRIJS;LPG;MPV;MERIVA
46885850;OPEL;2019;12;23700;BLAUW;BENZINE;HATCHBACK;ASTRA
46886155;PEUGEOT;2018;241;15950;WIT;ELEKTRICITEIT;BEDRIJFSWAGEN;PARTNER
46887485;CITROEN;2017;73412;8790;WIT;BENZINE;HATCHBACK;C1
46888229;VOLVO;2014;159238;10900;ZWART;DIESEL;HATCHBACK;V40
46888278;OPEL;2016;23310;10749;GRIJS;BENZINE;HATCHBACK;CORSA
46888501;RENAULT;2019;13800;25300;BLAUW;BENZINE;SUV;CAPTUR
46888617;RENAULT;2020;2500;26950;GRIJS;ELEKTRICITEIT;BEDRIJFSWAGEN;KANGOO
46888726;NISSAN;2016;62819;9405;WIT;BENZINE;HATCHBACK;NOTE
46889517;ASTON MARTIN;2000;172590;35000;BLAUW;BENZINE;COUPE;DB7
46889555;TOYOTA;2019;7000;14950;GRIJS;BENZINE;HATCHBACK;YARIS
46890538;NISSAN;2021;10;0;WIT;ELEKTRICITEIT;PERSONENBUS;EVALIA
46890750;ALFA ROMEO;2018;16477;38745;WIT;BENZINE;SEDAN;GIULIA
46890929;ASTON MARTIN;2008;33384;49950;ZWART;BENZINE;COUPE;V8 VANTAGE
46890975;FIAT;2017;36511;9850;ROOD;DIESEL;BEDRIJFSWAGEN;DOBLO
46891915;OPEL;2018;34505;20990;GRIJS;BENZINE;SUV;MOKKA / MOKKA X
46892365;MERCEDES-BENZ;2004;268535;8950;GRIJS;DIESEL;STATIONWAGEN;C-KLASSE
46893198;FIAT;2018;4450;12900;ROOD;BENZINE;HATCHBACK;500
46893231;OPEL;2010;114328;6500;ZWART;BENZINE;HATCHBACK;CORSA
46893593;HYUNDAI;2011;99200;9999;GRIJS;BENZINE;HATCHBACK;IX20
46893669;SUBARU;2021;10;49880;GROEN;BENZINE;SUV;OUTBACK
46893831;CITROEN;2014;102030;7850;GRIJS;BENZINE;HATCHBACK;C3
46894297;VOLKSWAGEN;2015;116689;18890;WIT;DIESEL;HATCHBACK;GOLF
46894515;PEUGEOT;2011;114104;9950;GRIJS;DIESEL;MPV;5008
46894519;PEUGEOT;2011;178306;8950;BLAUW;BENZINE;SEDAN;508
46894523;MERCEDES-BENZ;2004;178717;2250;BLAUW;DIESEL;MPV;A-KLASSE
46894524;AUDI;2012;128594;9750;ROOD;BENZINE;HATCHBACK;A1
46894526;VOLKSWAGEN;2003;212376;4250;ROOD;BENZINE;CABRIOLET;BEETLE
46894528;RENAULT;2012;167942;5750;GRIJS;DIESEL;HATCHBACK;CLIO
46894535;MINI;2002;244132;3250;BLAUW;BENZINE;HATCHBACK;ONE
46894537;OPEL;2004;250382;1950;GRIJS;BENZINE;HATCHBACK;ASTRA
46894539;BMW;2008;214089;17950;GRIJS;DIESEL;SUV;X6
46894543;VOLKSWAGEN;2013;229847;12950;WIT;DIESEL;SUV;PASSAT ALLTRACK
46894544;BMW;2004;260900;3950;ZWART;DIESEL;STATIONWAGEN;3-SERIE
46894550;VOLKSWAGEN;2009;240658;5950;BLAUW;DIESEL;HATCHBACK;GOLF
46894585;ALFA ROMEO;2008;124256;6250;ZWART;DIESEL;HATCHBACK;147
46894587;RENAULT;2004;258716;2950;GRIJS;LPG;MPV;ESPACE
46894589;FIAT;2014;49134;10950;GRIJS;BENZINE;HATCHBACK;500
46894591;LEXUS;2011;130334;12950;ZWART;BENZINE / ELEKTRICITEIT;HATCHBACK;CT
46894592;ALFA ROMEO;2005;276456;2250;ZWART;DIESEL;HATCHBACK;147
46894593;RENAULT;2005;207019;3500;BEIGE;DIESEL;STATIONWAGEN;LAGUNA
46894595;MERCEDES-BENZ;2008;220208;6450;BLAUW;DIESEL;HATCHBACK;A-KLASSE
46894599;FIAT;2015;22651;11950;ROOD;BENZINE;HATCHBACK;500
46894600;OPEL;2010;79642;6500;BLAUW;BENZINE;CABRIOLET;TIGRA
46894602;FORD;2005;272341;1950;BLAUW;DIESEL;MPV;C-MAX
46894608;PEUGEOT;2010;133167;7250;ZILVER;DIESEL;STATIONWAGEN;308
46894614;MERCEDES-BENZ;2015;39503;26950;GRIJS;BENZINE;SUV;GLA
46894619;RENAULT;2006;201427;1499;ZWART;DIESEL;HATCHBACK;CLIO
46894636;RENAULT;2005;183548;2250;GRIJS;BENZINE;HATCHBACK;CLIO
46894638;JAGUAR;2006;222000;750;BLAUW;DIESEL;SEDAN;S-TYPE
46894682;AUDI;2015;81348;19890;ZWART;BENZINE;SEDAN;A3
46895593;VOLKSWAGEN;2014;136415;8890;WIT;AARDGAS;BEDRIJFSWAGEN;CADDY MAXI
46896241;VOLKSWAGEN;2007;144690;1499;GEEL;BENZINE;HATCHBACK;FOX
46896253;VOLKSWAGEN;2015;185433;13900;WIT;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
46897521;SKODA;2021;1;35499;ZWART;BENZINE;HATCHBACK;SUPERB
46897731;FORD;2014;135204;10650;BRUIN;BENZINE;MPV;C-MAX
46897940;AUDI;2021;10;27950;GROEN;BENZINE;HATCHBACK;A1
46902708;OPEL;2014;101096;19950;BLAUW;DIESEL;HATCHBACK;INSIGNIA
46902759;OPEL;2016;41155;22950;ZWART;DIESEL;SEDAN;INSIGNIA
46904517;SEAT;2008;186519;3999;ROOD;BENZINE;STATIONWAGEN;ALTEA XL
46905577;OPEL;2015;31169;22750;GRIJS;DIESEL;PERSONENBUS;VIVARO
46905683;IVECO;2007;359846;15500;WIT;DIESEL;BEDRIJFSWAGEN;DAILY
46905839;NISSAN;2019;21605;27995;WIT;BENZINE;SUV;QASHQAI
46905918;FORD;2017;28246;19945;WIT;DIESEL;BEDRIJFSWAGEN;TRANSIT CUSTOM
46907858;KIA;2021;1;31599;WIT;BENZINE;SUV;XCEED
46908384;TOYOTA;2011;122348;5900;ZWART;BENZINE;HATCHBACK;YARIS
46909257;OPEL;2021;5;30472;DIVERS;BENZINE;HATCHBACK;ASTRA
46909917;AUDI;2014;78937;20970;WIT;BENZINE;CABRIOLET;A3
46910004;VOLKSWAGEN;2015;180118;10900;ZILVER;DIESEL;BEDRIJFSWAGEN;CRAFTER
46910122;VOLKSWAGEN;2016;173264;13900;GRIJS;DIESEL;BEDRIJFSWAGEN;CRAFTER
46910169;VOLKSWAGEN;2015;159877;13890;ZWART;BENZINE / ELEKTRICITEIT;HATCHBACK;GOLF
46912180;PORSCHE;2015;143671;43900;BRUIN;BENZINE / ELEKTRICITEIT;SUV;CAYENNE
46912379;PEUGEOT;2015;145545;16950;ZWART;DIESEL;STATIONWAGEN;308
46912428;PEUGEOT;2020;4;52950;GROEN;DIESEL;STATIONWAGEN;508
46912431;JAGUAR;2019;13500;94950;BLAUW;BENZINE;CABRIOLET;F-TYPE
46912474;PEUGEOT;2014;74058;7240;GRIJS;BENZINE;HATCHBACK;108
46912641;BMW;2013;76000;16925;BRUIN;BENZINE;HATCHBACK;1-SERIE
46912662;SUZUKI;2019;37643;19950;WIT;BENZINE;SUV;VITARA
46913828;VOLKSWAGEN;2014;62877;18950;BLAUW;BENZINE;MPV;TOURAN
46914006;PORSCHE;2021;10;174975;ZWART;BENZINE;COUPE;911
46914489;PORSCHE;1973;75101;99911;ZILVER;BENZINE;OVERIG;911
46915627;FORD;2019;22895;21935;GRIJS;BENZINE;SUV;KUGA
46917610;MERCEDES-BENZ;1960;257;169900;GRIJS;BENZINE;CABRIOLET;190-SERIE
46919675;VOLKSWAGEN;2016;109710;14995;WIT;BENZINE;HATCHBACK;GOLF
46920000;MERCEDES-BENZ;2014;106000;15800;ZILVER;DIESEL;BEDRIJFSWAGEN;VITO
46920178;FORD;2014;209481;7749;BRUIN;DIESEL;STATIONWAGEN;FOCUS
46920808;CITROEN;2018;30219;12950;ORANJE;BENZINE;HATCHBACK;C3
46920858;HYUNDAI;2017;37491;15950;ZWART;BENZINE;HATCHBACK;I30
46921212;PEUGEOT;2019;9670;20900;GRIJS;DIESEL;BEDRIJFSWAGEN;EXPERT
46922022;CHEVROLET;2021;107216;12900;WIT;BENZINE;CABRIOLET;CORVETTE
46922296;BMW;2015;40182;22970;BEIGE;BENZINE;MPV;2-SERIE ACTIVE TOURER
46922607;PEUGEOT;2005;251173;1995;BLAUW;BENZINE;HATCHBACK;206
46923145;RENAULT;2016;52503;17950;GRIJS;BENZINE;MPV;SCENIC
46923466;FIAT;2019;51;15900;ROOD;BENZINE;HATCHBACK;500
46923850;VOLVO;2002;597728;890;BLAUW;BENZINE;STATIONWAGEN;V70
46923931;FORD;2011;88543;7990;GRIJS;BENZINE;HATCHBACK;FOCUS
46923966;NISSAN;2014;151937;14895;GRIJS;DIESEL;SUV;QASHQAI
46924825;PORSCHE;2006;49227;49500;ZWART;BENZINE;CABRIOLET;911
46925303;TOYOTA;2019;19785;25999;GRIJS;BENZINE / ELEKTRICITEIT;SUV;C-HR
46925353;FIAT;2017;49194;10950;ZWART;BENZINE;HATCHBACK;500
46926442;PEUGEOT;2011;172862;8995;ZILVER;BENZINE;STATIONWAGEN;508
46926702;PEUGEOT;2021;5;40555;BLAUW;DIESEL;HATCHBACK;508
46927241;MITSUBISHI;2015;98736;14435;ZWART;BENZINE / ELEKTRICITEIT;SUV;OUTLANDER
46927284;SKODA;2021;15;35990;WIT;BENZINE;HATCHBACK;SUPERB
46927538;OPEL;2019;27332;17745;GRIJS;BENZINE;STATIONWAGEN;ASTRA
46928543;OPEL;2002;82701;18500;BLAUW;BENZINE;CABRIOLET;SPEEDSTER
46929054;OPEL;2021;1200;27800;BLAUW;BENZINE;HATCHBACK;ASTRA
46931000;IVECO;2011;65253;13950;ROOD;AARDGAS;BEDRIJFSWAGEN;DAILY
46931283;VOLKSWAGEN;2009;125271;7995;ZWART;BENZINE;STATIONWAGEN;PASSAT
46931780;JAGUAR;2018;61270;37495;GRIJS;DIESEL;SUV;E-PACE
46934499;VOLKSWAGEN;2007;119269;2450;GEEL;BENZINE;HATCHBACK;FOX
46934814;VOLKSWAGEN;2008;136658;9950;GRIJS;BENZINE;CABRIOLET;EOS
46934885;VOLKSWAGEN;2008;190316;6500;GRIJS;BENZINE;SEDAN;JETTA
46941926;SUZUKI;2015;56106;6250;GRIJS;BENZINE;HATCHBACK;ALTO
46941993;BMW;2020;8934;99995;GRIJS;BENZINE;SEDAN;8-SERIE GRAN COUPE
46942077;NISSAN;2016;9232;9475;WIT;BENZINE;HATCHBACK;MICRA
46942317;RENAULT;2019;26262;21790;ZWART;BENZINE;STATIONWAGEN;MEGANE
46943742;FORD;2014;104036;9950;WIT;BENZINE;HATCHBACK;FOCUS
46943938;TOYOTA;2012;;0;ZWART;BENZINE / ELEKTRICITEIT;HATCHBACK;YARIS
46945456;KIA;2015;104817;7945;ROOD;DIESEL;HATCHBACK;RIO
46945758;IVECO;2017;94671;16700;WIT;DIESEL;BEDRIJFSWAGEN;DAILY
46948397;FORD;2019;16307;24880;GRIJS;BENZINE;SUV;KUGA
46948407;FORD;2012;85431;9880;WIT;BENZINE;MPV;C-MAX
46948642;FORD;2019;8811;25900;WIT;BENZINE;MPV;C-MAX
46948644;FORD;2019;11989;21580;WIT;BENZINE;HATCHBACK;FOCUS
46948654;FORD;2019;3500;22880;GRIJS;BENZINE;HATCHBACK;FIESTA
46948677;FORD;2019;11158;21880;BLAUW;BENZINE;HATCHBACK;FOCUS
46948716;FORD;2020;1;17999;GRIJS;DIESEL;BEDRIJFSWAGEN;TRANSIT CONNECT
46950095;SEAT;2018;20333;22900;WIT;BENZINE;STATIONWAGEN;LEON
46950695;VOLVO;2019;19640;37889;ROOD;BENZINE;SEDAN;S60
46950772;HYUNDAI;2018;14040;28950;ZWART;ELEKTRICITEIT;HATCHBACK;IONIQ
46950787;VOLKSWAGEN;2014;153422;12450;BLAUW;BENZINE;HATCHBACK;POLO
46950852;MERCEDES-BENZ;2011;220831;11950;GRIJS;DIESEL;SEDAN;E-KLASSE
46951235;PEUGEOT;2008;126952;3750;BLAUW;BENZINE;OVERIG;207
46951396;OPEL;2017;24203;22950;BLAUW;ELEKTRICITEIT;HATCHBACK;AMPERA-E
46951743;SEAT;2007;174940;4950;ZWART;BENZINE;STATIONWAGEN;ALTEA XL
46952195;MAZDA;1995;50062;3245;BEIGE;BENZINE;SEDAN;323
46952255;JEEP;2016;109950;39499;GRIJS;DIESEL;SUV;GRAND CHEROKEE
46953807;RENAULT;2017;84995;18900;GRIJS;BENZINE;STATIONWAGEN;TALISMAN
46953910;OPEL;1996;180337;3950;ROOD;BENZINE;CABRIOLET;ASTRA
46955254;RENAULT;2018;50965;13995;WIT;DIESEL;HATCHBACK;CLIO
46958821;VOLKSWAGEN;2019;25000;21950;WIT;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
46959609;NISSAN;2019;19513;18950;GRIJS;BENZINE;SUV;JUKE
46959849;MINI;2021;15;51729;GROEN;BENZINE;STATIONWAGEN;CLUBMAN
46960045;VOLKSWAGEN;2002;239433;27950;GRIJS;DIESEL;CAMPER;CALIFORNIA
46960828;ALFA ROMEO;2019;27220;27445;GRIJS;BENZINE;HATCHBACK;GIULIETTA
46960855;CITROEN;2015;78873;16950;GRIJS;DIESEL;PERSONENBUS;JUMPY
46960935;PEUGEOT;2019;;24250;WIT;BENZINE;HATCHBACK;308
46960938;HYUNDAI;2017;22000;19900;WIT;BENZINE / ELEKTRICITEIT;HATCHBACK;IONIQ
46962342;VOLKSWAGEN;2019;35000;21950;WIT;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
